InvoiceID,CustomerID,EmployeeID,GasStationID,IssueDate,TotalAmount,PaymentMethod
45619,178,221,5,2024-03-16 17:00:00,553760.4,Cash
45620,252,146,5,2024-03-16 17:00:00,104686.6,Cash
45621,576,319,5,2024-03-16 17:00:00,623958.3,Credit Card
45622,538,221,5,2024-03-16 17:00:00,933647.4,Credit Card
45623,293,319,5,2024-03-16 17:00:00,614546.3,Cash
45624,435,146,5,2024-03-16 17:00:00,64455.2,Cash
45625,496,190,5,2024-03-16 17:00:00,101876.6,Credit Card
45626,221,472,5,2024-03-16 17:00:00,808582.8,Credit Card
45627,54,146,5,2024-03-16 17:00:00,109376.1,Credit Card
45628,140,472,5,2024-03-16 17:00:00,180656.5,Credit Card
45629,894,58,6,2024-03-16 17:00:00,115538.9,Cash
45630,181,312,6,2024-03-16 17:00:00,982028.6,Cash
45631,900,205,6,2024-03-16 17:00:00,412431.5,Cash
45632,520,161,6,2024-03-16 17:00:00,169823.5,Credit Card
45633,487,161,6,2024-03-16 17:00:00,1084685.0,Cash
45634,476,205,6,2024-03-16 17:00:00,174707.3,Cash
45635,818,312,6,2024-03-16 17:00:00,496488.1,Cash
45636,497,312,6,2024-03-16 17:00:00,172717.2,Cash
45637,361,58,6,2024-03-16 17:00:00,134982.80000000002,Credit Card
45638,884,481,6,2024-03-16 17:00:00,1026578.5,Cash
45639,445,58,6,2024-03-16 17:00:00,1146973.3,Cash
45640,547,205,6,2024-03-16 17:00:00,177963.4,Credit Card
45641,800,205,6,2024-03-16 17:00:00,100886.6,Cash
45642,824,481,6,2024-03-16 17:00:00,686501.1000000001,Cash
45643,760,111,6,2024-03-16 17:00:00,704886.3,Cash
45644,631,251,7,2024-03-16 17:00:00,1079083.7,Cash
45645,449,13,7,2024-03-16 17:00:00,155335.90000000002,Cash
45646,687,490,7,2024-03-16 17:00:00,181142.3,Credit Card
45647,46,343,7,2024-03-16 17:00:00,534449.8999999999,Credit Card
45648,50,251,7,2024-03-16 17:00:00,203273.9,Cash
45649,116,378,7,2024-03-16 17:00:00,82592.70000000001,Credit Card
45650,613,251,7,2024-03-16 17:00:00,169771.0,Cash
45651,484,331,7,2024-03-16 17:00:00,360093.4,Cash
45652,17,490,7,2024-03-16 17:00:00,135045.4,Credit Card
45653,155,322,8,2024-03-16 17:00:00,821859.9,Cash
45654,214,382,8,2024-03-16 17:00:00,489234.3000000001,Cash
45655,552,71,8,2024-03-16 17:00:00,461222.2,Cash
45656,176,322,8,2024-03-16 17:00:00,142832.09999999998,Credit Card
45657,881,112,8,2024-03-16 17:00:00,165134.0,Credit Card
45658,729,382,8,2024-03-16 17:00:00,852770.7999999999,Credit Card
45659,195,112,8,2024-03-16 17:00:00,701423.2,Cash
45660,821,382,8,2024-03-16 17:00:00,213252.2,Credit Card
45661,173,193,8,2024-03-16 17:00:00,181339.3,Credit Card
45662,13,186,9,2024-03-16 17:00:00,1057440.2999999998,Cash
45663,390,147,9,2024-03-16 17:00:00,1088055.6,Credit Card
45664,234,186,9,2024-03-16 17:00:00,206024.0,Credit Card
45665,409,186,9,2024-03-16 17:00:00,178962.59999999998,Credit Card
45666,428,186,9,2024-03-16 17:00:00,172370.3,Credit Card
45667,680,26,10,2024-03-16 17:00:00,760027.5,Cash
45668,626,194,10,2024-03-16 17:00:00,617117.3,Credit Card
45669,269,26,10,2024-03-16 17:00:00,83151.20000000001,Cash
45670,551,194,10,2024-03-16 17:00:00,179090.5,Credit Card
45671,101,26,10,2024-03-16 17:00:00,140602.6,Credit Card
45672,894,194,10,2024-03-16 17:00:00,85641.9,Cash
45673,222,26,10,2024-03-16 17:00:00,988893.0,Credit Card
45674,617,26,10,2024-03-16 17:00:00,395036.1,Credit Card
45675,592,26,10,2024-03-16 17:00:00,417334.0,Cash
47654,965,305,1,2024-03-16 18:00:00,86358.6,Credit Card
47655,799,305,1,2024-03-16 18:00:00,162831.8,Cash
47656,816,54,1,2024-03-16 18:00:00,116116.7,Cash
47657,742,305,1,2024-03-16 18:00:00,120542.3,Credit Card
47658,46,305,1,2024-03-16 18:00:00,413126.9,Credit Card
47659,658,54,1,2024-03-16 18:00:00,159697.1,Cash
47660,857,305,1,2024-03-16 18:00:00,444851.3,Cash
47661,80,305,1,2024-03-16 18:00:00,197489.4,Cash
47662,694,54,1,2024-03-16 18:00:00,116591.5,Credit Card
47663,652,305,1,2024-03-16 18:00:00,750420.2,Cash
47664,4,305,1,2024-03-16 18:00:00,155728.8,Cash
47665,547,54,1,2024-03-16 18:00:00,137813.0,Credit Card
47666,177,305,1,2024-03-16 18:00:00,162357.2,Credit Card
47667,971,345,2,2024-03-16 18:00:00,880215.0,Cash
47668,879,448,2,2024-03-16 18:00:00,112912.0,Cash
47669,13,302,2,2024-03-16 18:00:00,1030192.8,Credit Card
47670,810,448,2,2024-03-16 18:00:00,559543.3,Credit Card
47671,242,345,2,2024-03-16 18:00:00,319501.1,Credit Card
47672,126,202,2,2024-03-16 18:00:00,156191.7,Cash
47673,421,345,2,2024-03-16 18:00:00,610346.5,Cash
47674,95,302,2,2024-03-16 18:00:00,185099.6,Cash
47675,792,302,2,2024-03-16 18:00:00,702140.0,Cash
47676,365,202,2,2024-03-16 18:00:00,64593.2,Credit Card
47677,881,91,2,2024-03-16 18:00:00,190149.0,Cash
47678,431,258,3,2024-03-16 18:00:00,1111061.6,Cash
47679,278,258,3,2024-03-16 18:00:00,1219818.7999999998,Cash
47680,11,258,3,2024-03-16 18:00:00,204649.4,Credit Card
47681,81,31,3,2024-03-16 18:00:00,1062574.2,Cash
47682,656,376,3,2024-03-16 18:00:00,80310.9,Cash
47683,400,139,4,2024-03-16 18:00:00,873571.2,Cash
47684,534,480,4,2024-03-16 18:00:00,1087995.4,Credit Card
47685,108,46,4,2024-03-16 18:00:00,160550.0,Cash
47686,676,46,4,2024-03-16 18:00:00,71584.0,Credit Card
47687,323,480,4,2024-03-16 18:00:00,426525.3000000001,Cash
47688,333,480,4,2024-03-16 18:00:00,112308.4,Credit Card
47689,398,46,4,2024-03-16 18:00:00,789538.9,Cash
47690,900,190,5,2024-03-16 18:00:00,835500.2,Cash
47691,838,472,5,2024-03-16 18:00:00,214884.4,Cash
47692,114,146,5,2024-03-16 18:00:00,1269505.4,Credit Card
47693,762,190,5,2024-03-16 18:00:00,190385.5,Credit Card
47694,373,319,5,2024-03-16 18:00:00,336527.9,Cash
47695,436,146,5,2024-03-16 18:00:00,200851.4,Cash
47696,970,190,5,2024-03-16 18:00:00,812362.4999999999,Credit Card
47697,273,221,5,2024-03-16 18:00:00,654469.9000000001,Cash
47698,393,205,6,2024-03-16 18:00:00,1071740.0,Cash
47699,656,161,6,2024-03-16 18:00:00,143271.90000000002,Cash
47700,901,312,6,2024-03-16 18:00:00,169876.90000000002,Cash
47701,102,275,6,2024-03-16 18:00:00,180026.2,Cash
47702,623,111,6,2024-03-16 18:00:00,217900.4,Credit Card
47703,823,111,6,2024-03-16 18:00:00,445901.6,Credit Card
47704,463,161,6,2024-03-16 18:00:00,83729.0,Credit Card
47705,165,481,6,2024-03-16 18:00:00,835871.7,Credit Card
47706,211,58,6,2024-03-16 18:00:00,165620.7,Cash
47707,577,312,6,2024-03-16 18:00:00,206406.8,Credit Card
47708,770,490,7,2024-03-16 18:00:00,146232.7,Credit Card
47709,431,262,7,2024-03-16 18:00:00,627164.1000000001,Credit Card
47710,344,343,7,2024-03-16 18:00:00,598759.2000000001,Cash
47711,816,378,7,2024-03-16 18:00:00,159636.5,Cash
47712,943,378,7,2024-03-16 18:00:00,161069.90000000002,Cash
47713,206,13,7,2024-03-16 18:00:00,165527.6,Credit Card
47714,992,331,7,2024-03-16 18:00:00,1095016.8,Credit Card
47715,670,490,7,2024-03-16 18:00:00,146611.9,Cash
47716,689,343,7,2024-03-16 18:00:00,108625.5,Cash
47717,360,251,7,2024-03-16 18:00:00,815061.0,Credit Card
47718,190,378,7,2024-03-16 18:00:00,958471.1,Credit Card
47719,917,378,7,2024-03-16 18:00:00,103003.7,Cash
47720,16,13,7,2024-03-16 18:00:00,133700.19999999998,Cash
47721,978,343,7,2024-03-16 18:00:00,217826.8,Cash
47722,72,382,8,2024-03-16 18:00:00,141517.4,Credit Card
47723,448,112,8,2024-03-16 18:00:00,1029719.2,Cash
47724,103,11,8,2024-03-16 18:00:00,561210.9000000001,Credit Card
47725,568,11,8,2024-03-16 18:00:00,521771.3000000001,Credit Card
47726,151,11,8,2024-03-16 18:00:00,171257.1,Credit Card
47727,669,332,8,2024-03-16 18:00:00,918990.3,Cash
47728,655,322,8,2024-03-16 18:00:00,152701.8,Credit Card
47729,404,157,8,2024-03-16 18:00:00,398137.5,Credit Card
47730,877,71,8,2024-03-16 18:00:00,149230.30000000002,Cash
47731,909,147,9,2024-03-16 18:00:00,102877.6,Credit Card
47732,157,186,9,2024-03-16 18:00:00,848376.0000000001,Cash
47733,101,186,9,2024-03-16 18:00:00,142267.09999999998,Cash
47734,948,147,9,2024-03-16 18:00:00,145341.2,Cash
47735,168,186,9,2024-03-16 18:00:00,878258.1000000001,Credit Card
47736,246,147,9,2024-03-16 18:00:00,126344.3,Cash
47737,156,147,9,2024-03-16 18:00:00,800302.8,Credit Card
47738,380,186,9,2024-03-16 18:00:00,149234.09999999998,Cash
47739,305,147,9,2024-03-16 18:00:00,191154.7,Cash
47740,589,186,9,2024-03-16 18:00:00,961454.2,Cash
47741,871,186,9,2024-03-16 18:00:00,131233.5,Cash
47742,900,147,9,2024-03-16 18:00:00,640463.8,Cash
47743,432,186,9,2024-03-16 18:00:00,670403.3,Cash
47744,880,26,10,2024-03-16 18:00:00,1190479.1,Cash
47745,900,194,10,2024-03-16 18:00:00,780997.9000000001,Credit Card
47746,220,26,10,2024-03-16 18:00:00,495521.7,Cash
47747,661,194,10,2024-03-16 18:00:00,424929.1,Cash
47748,906,194,10,2024-03-16 18:00:00,521803.7,Credit Card
49625,739,54,1,2024-03-16 19:00:00,648207.1,Credit Card
49626,398,54,1,2024-03-16 19:00:00,1015449.8,Credit Card
49627,185,54,1,2024-03-16 19:00:00,87450.7,Credit Card
49628,138,54,1,2024-03-16 19:00:00,174623.59999999998,Cash
49629,987,54,1,2024-03-16 19:00:00,59460.99999999999,Credit Card
49630,959,54,1,2024-03-16 19:00:00,118053.4,Credit Card
49631,491,54,1,2024-03-16 19:00:00,185810.9,Cash
49632,898,54,1,2024-03-16 19:00:00,637550.2999999999,Cash
49633,802,302,2,2024-03-16 19:00:00,213719.6,Cash
49634,181,202,2,2024-03-16 19:00:00,751460.5,Credit Card
49635,396,202,2,2024-03-16 19:00:00,190233.6,Cash
49636,672,376,3,2024-03-16 19:00:00,74582.5,Credit Card
49637,616,258,3,2024-03-16 19:00:00,181142.3,Credit Card
49638,375,258,3,2024-03-16 19:00:00,1047628.3,Credit Card
49639,649,216,3,2024-03-16 19:00:00,107732.0,Credit Card
49640,419,31,3,2024-03-16 19:00:00,606914.9,Cash
49641,727,258,3,2024-03-16 19:00:00,153964.2,Cash
49642,499,216,3,2024-03-16 19:00:00,182934.7,Credit Card
49643,405,31,3,2024-03-16 19:00:00,149617.6,Credit Card
49644,20,46,4,2024-03-16 19:00:00,387029.5,Credit Card
49645,695,46,4,2024-03-16 19:00:00,198525.4,Credit Card
49646,573,139,4,2024-03-16 19:00:00,78065.9,Cash
49647,364,139,4,2024-03-16 19:00:00,171514.7,Cash
49648,803,46,4,2024-03-16 19:00:00,917423.0,Cash
49649,113,46,4,2024-03-16 19:00:00,726039.2,Cash
49650,231,8,5,2024-03-16 19:00:00,51432.40000000001,Cash
49651,150,319,5,2024-03-16 19:00:00,142432.9,Credit Card
49652,984,190,5,2024-03-16 19:00:00,496872.8000000001,Credit Card
49653,892,221,5,2024-03-16 19:00:00,181547.1,Cash
49654,133,319,5,2024-03-16 19:00:00,672801.1000000001,Cash
49655,454,8,5,2024-03-16 19:00:00,554906.0,Cash
49656,132,472,5,2024-03-16 19:00:00,155602.7,Cash
49657,732,58,6,2024-03-16 19:00:00,1104330.6,Cash
49658,754,275,6,2024-03-16 19:00:00,146714.0,Cash
49659,548,111,6,2024-03-16 19:00:00,740428.5,Cash
49660,570,481,6,2024-03-16 19:00:00,444564.8,Credit Card
49661,952,13,7,2024-03-16 19:00:00,138575.9,Credit Card
49662,47,343,7,2024-03-16 19:00:00,126271.6,Cash
49663,435,343,7,2024-03-16 19:00:00,104443.6,Cash
49664,20,331,7,2024-03-16 19:00:00,693005.3,Credit Card
49665,598,490,7,2024-03-16 19:00:00,797886.3,Credit Card
49666,23,331,7,2024-03-16 19:00:00,519442.3,Credit Card
49667,781,112,8,2024-03-16 19:00:00,131034.0,Cash
49668,645,382,8,2024-03-16 19:00:00,757224.1,Credit Card
49669,915,112,8,2024-03-16 19:00:00,302524.3,Cash
49670,997,112,8,2024-03-16 19:00:00,739433.5,Credit Card
49671,553,11,8,2024-03-16 19:00:00,804395.6000000001,Cash
49672,571,157,8,2024-03-16 19:00:00,861838.5,Cash
49673,460,157,8,2024-03-16 19:00:00,619911.7,Cash
49674,101,147,9,2024-03-16 19:00:00,156938.7,Credit Card
49675,676,186,9,2024-03-16 19:00:00,165072.3,Credit Card
49676,784,147,9,2024-03-16 19:00:00,380286.8,Cash
49677,310,26,10,2024-03-16 19:00:00,449023.9,Cash
49678,919,26,10,2024-03-16 19:00:00,585556.5,Cash
49679,10,26,10,2024-03-16 19:00:00,773876.0,Cash
49680,960,194,10,2024-03-16 19:00:00,158664.0,Cash
49681,212,26,10,2024-03-16 19:00:00,760636.0999999999,Credit Card
49682,617,26,10,2024-03-16 19:00:00,463533.5,Cash
49683,431,26,10,2024-03-16 19:00:00,919333.1,Cash
50600,396,305,1,2024-03-16 20:00:00,167872.9,Credit Card
50601,835,54,1,2024-03-16 20:00:00,224553.5,Cash
50602,738,305,1,2024-03-16 20:00:00,745440.9,Credit Card
50603,65,305,1,2024-03-16 20:00:00,903863.9,Cash
50604,786,305,1,2024-03-16 20:00:00,159412.8,Cash
50605,964,54,1,2024-03-16 20:00:00,130499.5,Credit Card
50606,183,305,1,2024-03-16 20:00:00,638437.1,Credit Card
50607,311,257,2,2024-03-16 20:00:00,133666.3,Cash
50608,885,257,2,2024-03-16 20:00:00,151668.5,Cash
50609,25,448,2,2024-03-16 20:00:00,94757.0,Cash
50610,729,295,2,2024-03-16 20:00:00,815557.1000000001,Cash
50611,663,345,2,2024-03-16 20:00:00,537652.0,Credit Card
50612,182,202,2,2024-03-16 20:00:00,748381.7,Cash
50613,428,376,3,2024-03-16 20:00:00,171017.69999999998,Cash
50614,750,258,3,2024-03-16 20:00:00,1018279.1,Cash
50615,39,31,3,2024-03-16 20:00:00,434764.6,Cash
50616,582,258,3,2024-03-16 20:00:00,165791.7,Credit Card
50617,704,258,3,2024-03-16 20:00:00,79603.4,Cash
50618,307,216,3,2024-03-16 20:00:00,120706.1,Credit Card
50619,964,31,3,2024-03-16 20:00:00,168570.3,Credit Card
50620,486,139,4,2024-03-16 20:00:00,128518.4,Cash
50621,410,139,4,2024-03-16 20:00:00,796677.6000000001,Cash
50622,452,480,4,2024-03-16 20:00:00,1064540.2999999998,Cash
50623,829,46,4,2024-03-16 20:00:00,94928.2,Cash
50624,357,46,4,2024-03-16 20:00:00,93045.80000000002,Credit Card
50625,306,8,5,2024-03-16 20:00:00,91044.5,Cash
50626,164,319,5,2024-03-16 20:00:00,156031.5,Cash
50627,182,190,5,2024-03-16 20:00:00,683970.9,Credit Card
50628,727,146,5,2024-03-16 20:00:00,116326.5,Cash
50629,373,146,5,2024-03-16 20:00:00,907575.3,Credit Card
50630,510,319,5,2024-03-16 20:00:00,162275.09999999998,Cash
50631,246,8,5,2024-03-16 20:00:00,188217.7,Credit Card
50632,152,275,6,2024-03-16 20:00:00,812176.7999999999,Credit Card
50633,98,58,6,2024-03-16 20:00:00,899837.5000000001,Credit Card
50634,84,275,6,2024-03-16 20:00:00,178017.7,Cash
50635,914,205,6,2024-03-16 20:00:00,301539.3,Cash
50636,510,205,6,2024-03-16 20:00:00,131931.1,Credit Card
50637,131,312,6,2024-03-16 20:00:00,181467.2,Cash
50638,781,331,7,2024-03-16 20:00:00,191878.8,Cash
50639,589,378,7,2024-03-16 20:00:00,498682.6,Cash
50640,793,331,7,2024-03-16 20:00:00,150607.6,Credit Card
50641,858,13,7,2024-03-16 20:00:00,788844.6000000001,Cash
50642,15,112,8,2024-03-16 20:00:00,113430.1,Credit Card
50643,600,322,8,2024-03-16 20:00:00,667755.1,Cash
50644,621,112,8,2024-03-16 20:00:00,1030406.0,Cash
50645,731,186,9,2024-03-16 20:00:00,137960.2,Credit Card
50646,581,186,9,2024-03-16 20:00:00,583226.9,Credit Card
50647,709,186,9,2024-03-16 20:00:00,1021790.3,Cash
50648,977,147,9,2024-03-16 20:00:00,908518.5,Credit Card
50649,579,26,10,2024-03-16 20:00:00,171576.2,Cash
50650,708,194,10,2024-03-16 20:00:00,133899.0,Cash
50651,233,194,10,2024-03-16 20:00:00,379776.2,Credit Card
50652,704,26,10,2024-03-16 20:00:00,113674.0,Credit Card
50653,164,26,10,2024-03-16 20:00:00,127733.7,Credit Card
50654,306,26,10,2024-03-16 20:00:00,195169.0,Cash
51517,886,54,1,2024-03-16 21:00:00,119469.5,Credit Card
51518,691,54,1,2024-03-16 21:00:00,181922.5,Credit Card
51519,875,54,1,2024-03-16 21:00:00,767646.8,Cash
51520,345,305,1,2024-03-16 21:00:00,711908.3,Credit Card
51521,47,448,2,2024-03-16 21:00:00,142111.80000000002,Credit Card
51522,441,345,2,2024-03-16 21:00:00,586996.8,Cash
51523,192,345,2,2024-03-16 21:00:00,95662.4,Cash
51524,710,202,2,2024-03-16 21:00:00,218788.3,Credit Card
51525,485,257,2,2024-03-16 21:00:00,155283.4,Credit Card
51526,598,302,2,2024-03-16 21:00:00,899298.9,Cash
51527,453,257,2,2024-03-16 21:00:00,106569.9,Cash
51528,360,299,3,2024-03-16 21:00:00,975576.9,Credit Card
51529,464,299,3,2024-03-16 21:00:00,154369.9,Cash
51530,73,216,3,2024-03-16 21:00:00,133811.7,Cash
51531,561,376,3,2024-03-16 21:00:00,437237.6,Credit Card
51532,592,31,3,2024-03-16 21:00:00,1247652.2,Cash
51533,577,31,3,2024-03-16 21:00:00,128146.6,Credit Card
51534,939,376,3,2024-03-16 21:00:00,200045.0,Cash
51535,926,69,4,2024-03-16 21:00:00,151230.5,Cash
51536,568,46,4,2024-03-16 21:00:00,842154.4,Cash
51537,894,139,4,2024-03-16 21:00:00,167579.4,Cash
51538,748,139,4,2024-03-16 21:00:00,620961.7,Cash
51539,476,139,4,2024-03-16 21:00:00,139650.5,Credit Card
51540,246,472,5,2024-03-16 21:00:00,137436.9,Credit Card
51541,779,8,5,2024-03-16 21:00:00,290128.69999999995,Credit Card
51542,807,319,5,2024-03-16 21:00:00,177281.7,Cash
51543,31,8,5,2024-03-16 21:00:00,173915.2,Credit Card
51544,462,472,5,2024-03-16 21:00:00,516866.1,Credit Card
51545,713,472,5,2024-03-16 21:00:00,56371.4,Credit Card
51546,328,319,5,2024-03-16 21:00:00,56491.0,Cash
51547,960,111,6,2024-03-16 21:00:00,118243.9,Credit Card
51548,179,161,6,2024-03-16 21:00:00,126865.1,Cash
51549,616,111,6,2024-03-16 21:00:00,197048.7,Cash
51550,893,111,6,2024-03-16 21:00:00,870126.7,Credit Card
51551,352,161,6,2024-03-16 21:00:00,712982.9,Cash
51552,259,481,6,2024-03-16 21:00:00,139909.0,Credit Card
51553,806,111,6,2024-03-16 21:00:00,219989.9,Cash
51554,294,13,7,2024-03-16 21:00:00,167191.2,Cash
51555,758,490,7,2024-03-16 21:00:00,213667.1,Cash
51556,689,343,7,2024-03-16 21:00:00,107251.8,Cash
51557,289,378,7,2024-03-16 21:00:00,764196.9999999999,Credit Card
51558,571,112,8,2024-03-16 21:00:00,633896.6,Credit Card
51559,881,11,8,2024-03-16 21:00:00,217028.2,Cash
51560,887,322,8,2024-03-16 21:00:00,165238.8,Credit Card
51561,836,112,8,2024-03-16 21:00:00,200662.7,Cash
51562,828,186,9,2024-03-16 21:00:00,676704.5,Cash
51563,748,186,9,2024-03-16 21:00:00,446668.5,Cash
51564,969,186,9,2024-03-16 21:00:00,528133.6000000001,Credit Card
51565,744,147,9,2024-03-16 21:00:00,767101.9,Cash
51566,479,186,9,2024-03-16 21:00:00,666104.6,Credit Card
51567,146,147,9,2024-03-16 21:00:00,91305.9,Cash
51568,488,26,10,2024-03-16 21:00:00,108545.4,Cash
51569,208,194,10,2024-03-16 21:00:00,620376.3,Credit Card
51570,994,194,10,2024-03-16 21:00:00,821826.2,Credit Card
52450,936,305,1,2024-03-16 22:00:00,111818.1,Credit Card
52451,209,305,1,2024-03-16 22:00:00,554781.0,Cash
52452,431,305,1,2024-03-16 22:00:00,420314.8000000001,Cash
52453,222,295,2,2024-03-16 22:00:00,1000501.4,Cash
52454,290,257,2,2024-03-16 22:00:00,204702.8,Credit Card
52455,545,345,2,2024-03-16 22:00:00,544138.4,Cash
52456,476,91,2,2024-03-16 22:00:00,176430.59999999998,Cash
52457,961,302,2,2024-03-16 22:00:00,185212.7,Cash
52458,909,302,2,2024-03-16 22:00:00,122976.9,Credit Card
52459,580,302,2,2024-03-16 22:00:00,143590.09999999998,Credit Card
52460,600,299,3,2024-03-16 22:00:00,768594.0,Credit Card
52461,823,299,3,2024-03-16 22:00:00,678417.8,Cash
52462,965,216,3,2024-03-16 22:00:00,175896.1,Cash
52463,281,299,3,2024-03-16 22:00:00,956668.9,Credit Card
52464,310,258,3,2024-03-16 22:00:00,863821.0,Credit Card
52465,733,480,4,2024-03-16 22:00:00,125167.4,Credit Card
52466,987,69,4,2024-03-16 22:00:00,111964.4,Credit Card
52467,400,69,4,2024-03-16 22:00:00,877804.6000000001,Credit Card
52468,202,480,4,2024-03-16 22:00:00,148574.40000000002,Credit Card
52469,539,8,5,2024-03-16 22:00:00,629054.7000000001,Credit Card
52470,237,221,5,2024-03-16 22:00:00,175973.3,Cash
52471,853,472,5,2024-03-16 22:00:00,809270.9,Cash
52472,844,146,5,2024-03-16 22:00:00,128826.7,Cash
52473,677,190,5,2024-03-16 22:00:00,152984.30000000002,Cash
52474,544,221,5,2024-03-16 22:00:00,631077.2999999999,Credit Card
52475,792,319,5,2024-03-16 22:00:00,599435.8999999999,Credit Card
52476,547,58,6,2024-03-16 22:00:00,169338.59999999998,Credit Card
52477,847,312,6,2024-03-16 22:00:00,869502.8,Credit Card
52478,176,297,6,2024-03-16 22:00:00,90402.3,Credit Card
52479,304,275,6,2024-03-16 22:00:00,919298.0,Cash
52480,590,481,6,2024-03-16 22:00:00,88521.70000000001,Credit Card
52481,704,262,7,2024-03-16 22:00:00,209357.5,Cash
52482,308,343,7,2024-03-16 22:00:00,75086.70000000001,Credit Card
52483,922,343,7,2024-03-16 22:00:00,666918.8,Cash
52484,201,262,7,2024-03-16 22:00:00,1129614.3,Cash
52485,843,251,7,2024-03-16 22:00:00,845783.9,Cash
52486,189,343,7,2024-03-16 22:00:00,575611.6,Credit Card
52487,643,193,8,2024-03-16 22:00:00,617496.6000000001,Credit Card
52488,769,332,8,2024-03-16 22:00:00,104197.0,Cash
52489,698,157,8,2024-03-16 22:00:00,959885.6,Credit Card
52490,508,382,8,2024-03-16 22:00:00,960331.5,Credit Card
52491,467,147,9,2024-03-16 22:00:00,606088.2999999999,Cash
52492,20,147,9,2024-03-16 22:00:00,731712.2999999999,Credit Card
52493,219,186,9,2024-03-16 22:00:00,372656.8000000001,Credit Card
52494,367,26,10,2024-03-16 22:00:00,87878.6,Credit Card
52495,875,26,10,2024-03-16 22:00:00,1162240.7999999998,Credit Card
52496,520,26,10,2024-03-16 22:00:00,166234.4,Credit Card
52497,767,194,10,2024-03-16 22:00:00,152461.69999999998,Cash
52498,582,26,10,2024-03-16 22:00:00,99793.6,Credit Card
52499,15,194,10,2024-03-16 22:00:00,189781.0,Credit Card
52500,725,194,10,2024-03-16 22:00:00,626853.6,Cash
53413,831,54,1,2024-03-16 23:00:00,760448.8,Cash
53414,785,202,2,2024-03-16 23:00:00,562249.3,Credit Card
53415,407,448,2,2024-03-16 23:00:00,124146.2,Cash
53416,573,480,4,2024-03-16 23:00:00,133481.4,Credit Card
53417,815,480,4,2024-03-16 23:00:00,878622.5,Credit Card
53418,308,221,5,2024-03-16 23:00:00,105065.6,Credit Card
53419,558,190,5,2024-03-16 23:00:00,160387.1,Credit Card
53420,641,205,6,2024-03-16 23:00:00,839608.2999999999,Credit Card
53421,619,332,8,2024-03-16 23:00:00,199220.1,Credit Card
53422,629,71,8,2024-03-16 23:00:00,187843.2,Cash
53423,555,382,8,2024-03-16 23:00:00,698266.1,Cash
53424,105,147,9,2024-03-16 23:00:00,774513.8,Cash
53425,426,147,9,2024-03-16 23:00:00,214161.2,Credit Card
53426,259,26,10,2024-03-16 23:00:00,131528.8,Cash
53719,754,305,1,2024-03-17 00:00:00,106925.1,Credit Card
53720,478,295,2,2024-03-17 00:00:00,137852.5,Cash
53721,156,258,3,2024-03-17 00:00:00,716679.1,Cash
53722,408,221,5,2024-03-17 00:00:00,144752.2,Cash
53723,808,58,6,2024-03-17 00:00:00,651570.8999999999,Cash
53724,27,312,6,2024-03-17 00:00:00,653253.0,Cash
53725,938,275,6,2024-03-17 00:00:00,783031.0,Cash
53726,639,378,7,2024-03-17 00:00:00,128593.8,Credit Card
53727,284,331,7,2024-03-17 00:00:00,537942.3,Cash
53728,100,332,8,2024-03-17 00:00:00,149456.7,Credit Card
